# Tetrahedron method
       -0.4839541233        0.0000000000
       -0.4549168787        0.0000000000
       -0.4258796341        0.0000000000
       -0.3968423894        0.0000000000
       -0.3678051448        0.0000000000
       -0.3387679002        0.0000000000
       -0.3097306555        0.0000000000
       -0.2806934109        0.0000000000
       -0.2516561662        0.0000000000
       -0.2226189216        0.0000000000
       -0.1935816770        0.0000000000
       -0.1645444323        0.0000000000
       -0.1355071877        0.0000000000
       -0.1064699430        0.0000000000
       -0.0774326984        0.0000000000
       -0.0483954538        0.0000000000
       -0.0193582091        0.0000000000
        0.0096790355        0.0000363492
        0.0387162801        0.0005815880
        0.0677535248        0.0017811132
        0.0967907694        0.0036349251
        0.1258280141        0.0061430234
        0.1548652587        0.0126712713
        0.1839025033        0.0199807337
        0.2129397480        0.0260836962
        0.2419769926        0.0342791168
        0.2710142372        0.0445584570
        0.3000514819        0.0556779305
        0.3290887265        0.0689380724
        0.3581259712        0.0824245580
        0.3871632158        0.0963328326
        0.4162004604        0.1126719650
        0.4452377051        0.1321388786
        0.4742749497        0.1506512816
        0.5033121944        0.1703101546
        0.5323494390        0.1942710587
        0.5613866836        0.2201208363
        0.5904239283        0.2461833674
        0.6194611729        0.2765607408
        0.6484984175        0.3078622742
        0.6775356622        0.3426365397
        0.7065729068        0.3802187900
        0.7356101515        0.4193809209
        0.7646473961        0.4629464669
        0.7936846407        0.5158842843
        0.8227218854        0.5676155107
        0.8517591300        0.6233299273
        0.8807963746        0.6948413824
        0.9098336193        0.7681990954
        0.9388708639        0.8476392562
        0.9679081086        0.9433806444
        0.9969453532        1.0456400519
        1.0259825978        1.1797737820
        1.0550198425        1.3291991997
        1.0840570871        1.5229921363
        1.1130943318        1.8085824100
        1.1421315764        2.3074750238
        1.1711688210        2.3581986135
        1.2002060657        2.4224942304
        1.2292433103        2.4581714837
        1.2582805549        2.5136276938
        1.2873177996        2.5783579335
        1.3163550442        2.6260931159
        1.3453922889        2.6772978619
        1.3744295335        2.7466055942
        1.4034667781        2.7995571201
        1.4325040228        2.8703135085
        1.4615412674        2.9320205983
        1.4905785120        2.9846754781
        1.5196157567        2.3972874378
        1.5486530013        2.0949273844
        1.5776902460        1.8855059019
        1.6067274906        1.7645815085
        1.6357647352        1.5701522460
        1.6648019799        1.6118024190
        1.6938392245        1.6542703580
        1.7228764692        1.7775851039
        1.7519137138        1.8785338442
        1.7809509584        2.1537394101
        1.8099882031        1.6149197255
        1.8390254477        0.9810323774
        1.8680626923        0.1673845588
        1.8970999370        0.1595175534
        1.9261371816        0.1666544187
        1.9551744263        0.1739186473
        1.9842116709        0.1806931088
        2.0132489155        0.1874190384
        2.0422861602        0.1941514095
        2.0713234048        0.2019410947
        2.1003606494        0.2112820213
        2.1293978941        0.2202751890
        2.1584351387        0.2291358970
        2.1874723834        0.2378978142
        2.2165096280        0.2463712257
        2.2455468726        0.2553976721
        2.2745841173        0.2674345817
        2.3036213619        0.2790120484
        2.3326586065        0.2903323575
        2.3616958512        0.3014592175
        2.3907330958        0.3126152758
        2.4197703405        0.3252498504
        2.4488075851        0.3403936749
        2.4778448297        0.3550573537
        2.5068820744        0.3698270210
        2.5359193190        0.3843648644
        2.5649565637        0.3990853174
        2.5939938083        0.4185626619
        2.6230310529        0.4381658254
        2.6520682976        0.4575679032
        2.6811055422        0.4772876747
        2.7101427868        0.4973412876
        2.7391800315        0.5236769642
        2.7682172761        0.5502302996
        2.7972545208        0.5779552064
        2.8262917654        0.6065685716
        2.8553290100        0.6389008021
        2.8843662547        0.6781920810
        2.9134034993        0.7201817614
        2.9424407439        0.7665833998
        2.9714779886        0.8194281014
        3.0005152332        0.8888538368
        3.0295524779        0.9757748449
        3.0585897225        1.0896392913
