# Tetrahedron method
       -0.8716867792        0.0000000000
       -0.8193855693        0.0000000000
       -0.7670843593        0.0000000000
       -0.7147831493        0.0000000000
       -0.6624819393        0.0000000000
       -0.6101807294        0.0000000000
       -0.5578795194        0.0000000000
       -0.5055783094        0.0000000000
       -0.4532770994        0.0000000000
       -0.4009758894        0.0000000000
       -0.3486746795        0.0000000000
       -0.2963734695        0.0000000000
       -0.2440722595        0.0000000000
       -0.1917710495        0.0000000000
       -0.1394698396        0.0000000000
       -0.0871686296        0.0000000000
       -0.0348674196        0.0000000000
        0.0174337904        0.0001190834
        0.0697350003        0.0018031180
        0.1220362103        0.0052090063
        0.1743374203        0.0136421868
        0.2266386303        0.0267099417
        0.2789398402        0.0414937260
        0.3312410502        0.0598535504
        0.3835422602        0.0795611173
        0.4358434702        0.1029677317
        0.4881446802        0.1278125485
        0.5404458901        0.1575597729
        0.5927471001        0.1890709031
        0.6450483101        0.2249470736
        0.6973495201        0.2645248799
        0.7496507300        0.3085867689
        0.8019519400        0.3565535731
        0.8542531500        0.4117002976
        0.9065543600        0.4734773798
        0.9588555699        0.5418064625
        1.0111567799        0.6180687400
        1.0634579899        0.7300125970
        1.1157591999        0.8050331932
        1.1680604098        0.9308930700
        1.2203616198        1.0757458067
        1.2726628298        1.2364186523
        1.3249640398        1.4609037123
        1.3772652498        1.7451252048
        1.4295664597        2.0552746403
        1.4818676697        2.7442827117
        1.5341688797        3.2592670460
        1.5864700897        3.8443326204
        1.6387712996        5.2432796234
        1.6910725096        3.8920943286
        1.7433737196        4.6572171189
        1.7956749296        3.5594710674
        1.8479761395        3.4615367351
        1.9002773495        3.4144762498
        1.9525785595        3.4490415461
        2.0048797695        3.6167134450
        2.0571809794        3.4369300743
        2.1094821894        3.3613623416
        2.1617833994        3.4101991318
        2.2140846094        3.2007658937
        2.2663858194        3.1589898337
        2.3186870293        5.2596464898
        2.3709882393        2.0863530383
        2.4232894493        1.2404086316
        2.4755906593        0.2144252660
        2.5278918692        0.2262961184
        2.5801930792        0.2677729808
        2.6324942892        0.2653157901
        2.6847954992        0.2716205699
        2.7370967091        0.2782235072
        2.7893979191        0.2892172255
        2.8416991291        0.3804412467
        2.8940003391        0.3664085130
        2.9463015490        0.3910650546
        2.9986027590        0.4214947099
        3.0509039690        0.4505604048
        3.1032051790        0.4859911625
        3.1555063890        0.5289006381
        3.2078075989        0.5745233052
        3.2601088089        0.6234445927
        3.3124100189        0.6823630320
        3.3647112289        0.7577187723
        3.4170124388        0.8399491243
        3.4693136488        0.9359433405
        3.5216148588        1.0728047556
        3.5739160688        1.2408771192
        3.6262172787        1.4882828245
        3.6785184887        2.1331952685
        3.7308196987        2.1979612981
        3.7831209087        2.6783237536
        3.8354221186        2.1314084723
        3.8877233286        2.3926880878
        3.9400245386        3.4702069178
        3.9923257486        4.1417271037
        4.0446269586        3.7890012277
        4.0969281685        0.0000000000
        4.1492293785        0.0000000000
        4.2015305885        0.0000000000
        4.2538317985        0.0000000000
        4.3061330084        0.0000000000
        4.3584342184        0.0000000000
        4.4107354284        0.0000000000
        4.4630366384        0.0000000000
        4.5153378483        0.0000000000
        4.5676390583        0.0000000000
