# Tetrahedron method
       -3.9161015600        0.0000000000
       -3.6811354956        0.0000000000
       -3.4461694313        0.0000000000
       -3.2112033669        0.0000000000
       -2.9762373026        0.0000000000
       -2.7412712382        0.0000000000
       -2.5063051739        0.0000000000
       -2.2713391095        0.0000000000
       -2.0363730452        0.0000000000
       -1.8014069809        0.0000000000
       -1.5664409165        0.0000000000
       -1.3314748522        0.0000000000
       -1.0965087878        0.0000000000
       -0.8615427235        0.0000000000
       -0.6265766591        0.0000000000
       -0.3916105948        0.0000000000
       -0.1566445304        0.0000000000
        0.0783215339        0.0000012699
        0.3132875982        0.0000203188
        0.5482536626        0.0000622263
        0.7832197269        0.0001269926
        1.0181857913        0.0002745204
        1.2531518556        0.0004794340
        1.4881179200        0.0006585308
        1.7230839843        0.0008928041
        1.9580500486        0.0012394427
        2.1930161130        0.0015313939
        2.4279821773        0.0018897220
        2.6629482417        0.0022684441
        2.8979143060        0.0026921381
        3.1328803704        0.0031904185
        3.3678464347        0.0036950762
        3.6028124991        0.0042170764
        3.8377785634        0.0048267454
        4.0727446277        0.0054386830
        4.3077106921        0.0060497179
        4.5426767564        0.0068003433
        4.7776428208        0.0075584018
        5.0126088851        0.0083126173
        5.2475749495        0.0091433398
        5.4825410138        0.0100087954
        5.7175070781        0.0108876420
        5.9524731425        0.0118731685
        6.1874392068        0.0128759336
        6.4224052712        0.0138990921
        6.6573713355        0.0150049996
        6.8923373999        0.0161140292
        7.1273034642        0.0172743151
        7.3622695286        0.0185574365
        7.5972355929        0.0198374990
        7.8322016572        0.0211488507
        8.0671677216        0.0225552297
        8.3021337859        0.0239744702
        8.5370998503        0.0254625004
        8.7720659146        0.0270655774
        9.0070319790        0.0286794093
        9.2419980433        0.0303381214
        9.4769641077        0.0321033677
        9.7119301720        0.0338828355
        9.9468962363        0.0357865781
       10.1818623007        0.0377554856
       10.4168283650        0.0398201724
       10.6517944294        0.0419194063
       10.8867604937        0.0440890145
       11.1217265581        0.0463962212
       11.3566926224        0.0488639316
       11.5916586867        0.0513060564
       11.8266247511        0.0539116111
       12.0615908154        0.0566833590
       12.2965568798        0.0594598249
       12.5315229441        0.0624550287
       12.7664890085        0.0656486670
       13.0014550728        0.0688950914
       13.2364211372        0.0724096162
       13.4713872015        0.0760082899
       13.7063532658        0.0798805713
       13.9413193302        0.0841723286
       14.1762853945        0.0885127583
       14.4112514589        0.0933224686
       14.6462175232        0.0984679411
       14.8811835876        0.1042102185
       15.1161496519        0.1105463890
       15.3511157162        0.1176418011
       15.5860817806        0.1260122688
       15.8210478449        0.1365692982
       16.0560139093        0.1519065100
       16.2909799736        0.1719434794
       16.5259460380        0.1727170844
       16.7609121023        0.1732663185
       16.9958781667        0.1740130362
       17.2308442310        0.1743505394
       17.4658102953        0.1749842418
       17.7007763597        0.1753814654
       17.9357424240        0.1757793950
       18.1707084884        0.1759388059
       18.4056745527        0.1764450811
       18.6406406171        0.1766560844
       18.8756066814        0.1766415632
       19.1105727458        0.1768726597
       19.3455388101        0.1769408101
       19.5805048744        0.1770009604
       19.8154709388        0.1768277184
       20.0504370031        0.1768686368
       20.2854030675        0.1766014961
       20.5203691318        0.1764680194
       20.7553351962        0.1760697214
       20.9903012605        0.1758690733
       21.2252673248        0.1753385684
       21.4602333892        0.1749176476
       21.6951994535        0.1744079284
       21.9301655179        0.1737694829
       22.1651315822        0.1731008198
       22.4000976466        0.1722505018
       22.6350637109        0.1713939643
       22.8700297753        0.1703614654
       23.1049958396        0.1693084755
       23.3399619039        0.1541852254
       23.5749279683        0.1433108451
       23.8098940326        0.1364087537
       24.0448600970        0.1313866877
       24.2798261613        0.1275469891
       24.5147922257        0.1257541803
       24.7497582900        0.1230507246
       24.9847243543        0.1217487275
       25.2196904187        0.1237826918
       25.4546564830        0.1280329019
       25.6896225474        0.1298650373
       25.9245886117        0.1315255995
       26.1595546761        0.1337182808
       26.3945207404        0.1341400965
       26.6294868048        0.1089049613
       26.8644528691        0.0989727832
       27.0994189334        0.0918421513
       27.3343849978        0.0865757501
       27.5693510621        0.0821925226
       27.8043171265        0.0761775024
       28.0392831908        0.0741130444
       28.2742492552        0.0785361417
       28.5092153195        0.0833324475
       28.7441813839        0.0889412665
       28.9791474482        0.0949678978
       29.2141135125        0.1015153074
       29.4490795769        0.1093618319
       29.6840456412        0.1185558972
       29.9190117056        0.1290984077
       30.1539777699        0.1423678038
       30.3889438343        0.1594899322
       30.6239098986        0.1862523803
       30.8588759629        0.2292018491
       31.0938420273        0.3291797769
       31.3288080916        0.3541620160
       31.5637741560        0.2576183789
       31.7987402203        0.2087298385
       32.0337062847        0.2830939022
       32.2686723490        0.2293047313
       32.5036384134        0.1695046589
       32.7386044777        0.1692394130
       32.9735705420        0.2391113639
       33.2085366064        0.2888874676
       33.4435026707        0.3323936808
       33.6784687351        0.3820928320
       33.9134347994        0.3822758940
       34.1484008638        0.3835217354
       34.3833669281        0.4015954069
       34.6183329925        0.4261249589
       34.8532990568        0.4616162506
       35.0882651211        0.5157358391
       35.3232311855        0.6073052955
       35.5581972498        0.7356378920
       35.7931633142        0.9614921869
       36.0281293785        0.7954853431
       36.2630954429        0.6256833469
       36.4980615072        0.5204918402
       36.7330275715        0.4587780528
       36.9679936359        0.4145571852
       37.2029597002        0.3796432443
       37.4379257646        0.3512548180
       37.6728918289        0.3272536606
       37.9078578933        0.3063013330
       38.1428239576        0.2878284946
       38.3777900220        0.2751508652
       38.6127560863        0.2697622543
       38.8477221506        0.3843320931
       39.0826882150        0.0990323714
       39.3176542793        0.0000000000
       39.5526203437        0.0000000000
       39.7875864080        0.0000000000
       40.0225524724        0.0000000000
       40.2575185367        0.0000000000
       40.4924846010        0.0000000000
       40.7274506654        0.0000000000
       40.9624167297        0.0000000000
       41.1973827941        0.0000000000
       41.4323488584        0.0000000000
       41.6673149228        0.0000000000
       41.9022809871        0.0000000000
       42.1372470515        0.0000000000
       42.3722131158        0.0000000000
       42.6071791801        0.0000000000
       42.8421452445        0.0000000000
       43.0771113088        0.0000000000
